t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1743343344,3,7.638287522922921E-5,0.0,0.0,0.0,events/second,
1743343374,3,7.632454941776066E-5,0.0,0.0,0.0,events/second,
1743343404,3,7.626631991440229E-5,0.0,0.0,0.0,events/second,
1743343434,3,7.620818052853177E-5,0.0,0.0,0.0,events/second,
1743343464,3,7.615012625647871E-5,0.0,0.0,0.0,events/second,
1743343494,3,7.609214199516079E-5,0.0,0.0,0.0,events/second,
1743343524,3,7.603427192851438E-5,0.0,0.0,0.0,events/second,
1743343554,3,7.597646925411144E-5,0.0,0.0,0.0,events/second,
1743343584,3,7.591875009092072E-5,0.0,0.0,0.0,events/second,
1743343614,3,7.586112945786607E-5,0.0,0.0,0.0,events/second,
1743343644,3,7.580359437796276E-5,0.0,0.0,0.0,events/second,
1743343674,3,7.574613131763255E-5,0.0,0.0,0.0,events/second,
1743343704,3,7.568878062087892E-5,0.0,0.0,0.0,events/second,
1743343734,3,7.563151574343466E-5,0.0,0.0,0.0,events/second,
1743343764,3,7.55743208888871E-5,0.0,0.0,0.0,events/second,
1743343794,3,7.551722719586003E-5,0.0,0.0,0.0,events/second,
1743343824,3,7.546020762356337E-5,0.0,0.0,0.0,events/second,
1743343854,3,7.540327912910576E-5,0.0,0.0,0.0,events/second,
1743343884,3,7.534644668623818E-5,0.0,0.0,0.0,events/second,
1743343914,3,7.528966956862218E-5,0.0,0.0,0.0,events/second,
1743343944,3,7.523300063772085E-5,0.0,0.0,0.0,events/second,
1743343974,3,7.517638951222738E-5,0.0,0.0,0.0,events/second,
1743344004,3,7.511988429754472E-5,0.0,0.0,0.0,events/second,
1743344034,3,7.50634498505737E-5,0.0,0.0,0.0,events/second,
1743344064,3,7.500708780188751E-5,0.0,0.0,0.0,events/second,
1743344094,3,7.495084382485726E-5,0.0,0.0,0.0,events/second,
1743344124,3,7.489468478051546E-5,0.0,0.0,0.0,events/second,
1743344154,3,7.483861792460426E-5,0.0,0.0,0.0,events/second,
1743344184,3,7.478262581050796E-5,0.0,0.0,0.0,events/second,
1743344214,3,7.47266992754235E-5,0.0,0.0,0.0,events/second,
1743344244,3,7.467088210300651E-5,0.0,0.0,0.0,events/second,
1743344274,3,7.461514912001191E-5,0.0,0.0,0.0,events/second,
1743344304,3,7.45594932509746E-5,0.0,0.0,0.0,events/second,
1743344334,3,7.450392549466696E-5,0.0,0.0,0.0,events/second,
1743344364,3,7.444842752720305E-5,0.0,0.0,0.0,events/second,
1743344394,3,7.439301926981435E-5,0.0,0.0,0.0,events/second,
1743344424,3,7.433770460651099E-5,0.0,0.0,0.0,events/second,
1743344454,3,7.428246745047964E-5,0.0,0.0,0.0,events/second,
1743344484,3,7.422727524731885E-5,0.0,0.0,0.0,events/second,
1743344514,3,7.417219421569989E-5,0.0,0.0,0.0,events/second,
1743344544,3,7.411719784635485E-5,0.0,0.0,0.0,events/second,
1743344574,3,7.40622896036718E-5,0.0,0.0,0.0,events/second,
1743344604,3,7.400746715554989E-5,0.0,0.0,0.0,events/second,
1743344634,3,7.395268723704619E-5,0.0,0.0,0.0,events/second,
1743344664,3,7.389800443672008E-5,0.0,0.0,0.0,events/second,
1743344694,3,7.384338742801884E-5,0.0,0.0,0.0,events/second,
1743344724,3,7.378888027590725E-5,0.0,0.0,0.0,events/second,
1743344754,3,7.373443575334145E-5,0.0,0.0,0.0,events/second,
1743344784,3,7.368009076660403E-5,0.0,0.0,0.0,events/second,
1743344814,3,7.362582614612201E-5,0.0,0.0,0.0,events/second,
1743344844,3,7.357162673189134E-5,0.0,0.0,0.0,events/second,
1743344875,3,7.351751363011653E-5,0.0,0.0,0.0,events/second,
1743344905,3,7.346347955113122E-5,0.0,0.0,0.0,events/second,
1743344935,3,7.340952133558974E-5,0.0,0.0,0.0,events/second,
1743344965,3,7.33556462817758E-5,0.0,0.0,0.0,events/second,
1743344995,3,7.330184725893683E-5,0.0,0.0,0.0,events/second,
1743345025,3,7.324813913269418E-5,0.0,0.0,0.0,events/second,
1743345055,3,7.319450256569879E-5,0.0,0.0,0.0,events/second,
1743345085,3,7.31409200628816E-5,0.0,0.0,0.0,events/second,
1743345115,3,7.308744454801041E-5,0.0,0.0,0.0,events/second,
1743345145,3,7.303404842263544E-5,0.0,0.0,0.0,events/second,
1743345175,3,7.298071303342376E-5,0.0,0.0,0.0,events/second,
1743345205,3,7.292742373504414E-5,0.0,0.0,0.0,events/second,
1743345235,3,7.287425211135659E-5,0.0,0.0,0.0,events/second,
1743345265,3,7.282116954920803E-5,0.0,0.0,0.0,events/second,
1743345295,3,7.276815993701158E-5,0.0,0.0,0.0,events/second,
1743345325,3,7.271523775008175E-5,0.0,0.0,0.0,events/second,
1743345355,3,7.266234540567599E-5,0.0,0.0,0.0,events/second,
1743345385,3,7.260952799997743E-5,0.0,0.0,0.0,events/second,
1743345415,3,7.255681136121792E-5,0.0,0.0,0.0,events/second,
1743345445,3,7.250417370052957E-5,0.0,0.0,0.0,events/second,
1743345475,3,7.24516270525641E-5,0.0,0.0,0.0,events/second,
1743345505,3,7.239914764481644E-5,0.0,0.0,0.0,events/second,
1743345535,3,7.234674322779927E-5,0.0,0.0,0.0,events/second,
1743345565,3,7.229442956095982E-5,0.0,0.0,0.0,events/second,
1743345595,3,7.22421856097063E-5,0.0,0.0,0.0,events/second,
1743345625,3,7.219001862118608E-5,0.0,0.0,0.0,events/second,
1743345655,3,7.213792080912519E-5,0.0,0.0,0.0,events/second,
1743345685,3,7.208590408298512E-5,0.0,0.0,0.0,events/second,
1743345715,3,7.203396197312615E-5,0.0,0.0,0.0,events/second,
1743345745,3,7.198209239767098E-5,0.0,0.0,0.0,events/second,
1743345775,3,7.193029726848909E-5,0.0,0.0,0.0,events/second,
1743345805,3,7.187857761992374E-5,0.0,0.0,0.0,events/second,
1743345835,3,7.182693246682963E-5,0.0,0.0,0.0,events/second,
1743345865,3,7.177536175037556E-5,0.0,0.0,0.0,events/second,
1743345895,3,7.172386496525275E-5,0.0,0.0,0.0,events/second,
1743345925,3,7.167241965777254E-5,0.0,0.0,0.0,events/second,
1743345955,3,7.162103700716746E-5,0.0,0.0,0.0,events/second,
1743345985,3,7.156975373007502E-5,0.0,0.0,0.0,events/second,
1743346015,3,7.15185446612379E-5,0.0,0.0,0.0,events/second,
1743346045,3,7.146741513889327E-5,0.0,0.0,0.0,events/second,
1743346075,3,7.141635715566235E-5,0.0,0.0,0.0,events/second,
1743346105,3,7.136537637270589E-5,0.0,0.0,0.0,events/second,
1743346135,3,7.131446551403098E-5,0.0,0.0,0.0,events/second,
1743346165,3,7.126356629981009E-5,0.0,0.0,0.0,events/second,
1743346195,3,7.121279410808882E-5,0.0,0.0,0.0,events/second,
1743346225,3,7.116206789738161E-5,0.0,0.0,0.0,events/second,
1743346255,3,7.111144284281039E-5,0.0,0.0,0.0,events/second,
1743346285,3,7.10608955674058E-5,0.0,0.0,0.0,events/second,
1743346315,3,7.101042161501555E-5,0.0,0.0,0.0,events/second,
1743346345,3,7.096001295120281E-5,0.0,0.0,0.0,events/second,
1743346375,3,7.090967604838883E-5,0.0,0.0,0.0,events/second,
1743346405,3,7.085941766459728E-5,0.0,0.0,0.0,events/second,
1743346435,3,7.080921925486674E-5,0.0,0.0,0.0,events/second,
1743346465,3,7.07590693718229E-5,0.0,0.0,0.0,events/second,
1743346495,3,7.070901577572391E-5,0.0,0.0,0.0,events/second,
1743346525,3,7.065904089399918E-5,0.0,0.0,0.0,events/second,
1743346555,3,7.060910891755868E-5,0.0,0.0,0.0,events/second,
1743346585,3,7.055926099242183E-5,0.0,0.0,0.0,events/second,
1743346615,3,7.050946801386446E-5,0.0,0.0,0.0,events/second,
1743346645,3,7.045976425192345E-5,0.0,0.0,0.0,events/second,
1743346675,3,7.041012323557356E-5,0.0,0.0,0.0,events/second,
1743346705,3,7.036055966517382E-5,0.0,0.0,0.0,events/second,
1743346735,3,7.031107024223904E-5,0.0,0.0,0.0,events/second,
1743346765,3,7.026165519043816E-5,0.0,0.0,0.0,events/second,
